apr,step,technique,time
SampleTBar,runtime,D4J,287.9602417945862
SampleTBar,runtime,D4J,79.37059140205383
SampleTBar,runtime,D4J,1108.2029554843903
SampleTBar,runtime,D4J,25.101762771606445
SampleTBar,runtime,D4J,175.92540216445923
SampleTBar,runtime,D4J,1693.2805116176605
SampleTBar,runtime,D4J,440.8195903301239
SampleTBar,runtime,D4J,246.05075430870056
SampleTBar,runtime,D4J,14.672195196151733
SampleTBar,runtime,D4J,21.988983392715454
SampleTBar,runtime,D4J,63.72423338890076
SampleTBar,runtime,D4J,14.440181970596313
SampleTBar,runtime,D4J,413.2132303714752
SampleTBar,runtime,D4J,76.46600389480591
SampleTBar,runtime,D4J,1573.1814186573029
SampleTBar,runtime,D4J,83.32953476905823
SampleTBar,runtime,D4J,85.51472759246826
SampleTBar,runtime,D4J,152.42122769355774
SampleTBar,runtime,D4J,159.6483976840973
SampleTBar,runtime,D4J,491.71144437789917
SampleTBar,runtime,D4J,41.8536810874939
SampleTBar,runtime,D4J,27.810532569885254
SampleTBar,runtime,D4J,41.92742371559143
SampleTBar,runtime,D4J,37.046061277389526
SampleTBar,runtime,D4J,42.058493852615356
SampleTBar,runtime,D4J,721.3964650630951
SampleTBar,runtime,D4J,26.95616364479065
SampleTBar,runtime,D4J,1779.1590194702148
SampleTBar,runtime,D4J,41.939611196517944
SampleTBar,runtime,D4J,186.24921870231628
SampleTBar,runtime,D4J,20.895831823349
SampleTBar,runtime,D4J,823.8979799747467
SampleTBar,runtime,D4J,2248.4668197631836
SampleTBar,runtime,D4J,517.7756743431091
SampleTBar,runtime,D4J,718.4943623542786
SampleTBar,runtime,D4J,132.08821940422058
SampleTBar,runtime,D4J,34383.40465211868
SampleTBar,runtime,D4J,130.5046627521515
SampleTBar,runtime,D4J,87.16322112083435
SampleTBar,runtime,D4J,1673.5304572582245
SampleTBar,runtime,D4J,43.0321831703186
SampleTBar,runtime,D4J,157.79157614707947
SampleTBar,runtime,D4J,42.38145899772644
SampleTBar,runtime,D4J,22.006938219070435
SampleTBar,runtime,D4J,57.85958480834961
SampleTBar,runtime,D4J,42.55640006065369
SampleTBar,runtime,D4J,41.65372323989868
SampleTBar,runtime,D4J,25.788644313812256
SampleTBar,runtime,D4J,13.946521282196045
SampleTBar,runtime,D4J,42.573527336120605
SampleTBar,runtime,D4J,63.68663811683655
SampleTBar,runtime,D4J,182.09086728096008
SampleTBar,runtime,D4J,454.66059398651123
SampleTBar,runtime,D4J,223.72450852394104
SampleTBar,runtime,D4J,1232.373479604721
SampleTBar,runtime,D4J,41.28660011291504
SampleTBar,runtime,D4J,15.446905612945557
SampleTBar,runtime,D4J,15.038276195526123
SampleTBar,runtime,D4J,125.15111136436462
SampleTBar,runtime,D4J,28.2916362285614
SampleTBar,runtime,D4J,40.93836855888367
SampleTBar,runtime,D4J,105.51430201530457
SampleTBar,runtime,D4J,328.63995814323425
SampleTBar,runtime,D4J,467.22991394996643
SampleTBar,runtime,D4J,13.74895715713501
SampleTBar,runtime,D4J,2575.210917711258
SampleTBar,runtime,D4J,340.18211102485657
SampleTBar,runtime,D4J,4190.035445928574
SampleTBar,runtime,D4J,419.5823037624359
SampleTBar,runtime,D4J,201.1675581932068
SampleTBar,runtime,D4J,14.47139859199524
SampleTBar,runtime,D4J,307.7612874507904
SampleTBar,runtime,D4J,67.40791034698486
SampleTBar,runtime,D4J,126.65329432487488
SampleTBar,runtime,D4J,49.430830001831055
SampleTBar,runtime,D4J,13.42334794998169
SampleTBar,runtime,D4J,569.9804468154907
SampleTBar,runtime,D4J,208.7336184978485
SampleTBar,runtime,D4J,115.5457034111023
SampleTBar,runtime,D4J,23.894540309906006
SampleTBar,runtime,D4J,1696.2240581512451
SampleTBar,runtime,D4J,45.46497178077698
SampleTBar,runtime,D4J,14.948453903198242
SampleTBar,runtime,D4J,467.3157184123993
SampleTBar,runtime,D4J,672.3934102058411
SampleTBar,runtime,D4J,70.43372082710266
SampleTBar,runtime,D4J,313.2573091983795
SampleTBar,runtime,D4J,636.6227519512177
SampleTBar,runtime,D4J,40.416688203811646
SampleTBar,runtime,D4J,175.265141248703
SampleTBar,runtime,D4J,24.61751103401184
SampleTBar,runtime,D4J,615.5091819763184
SampleTBar,runtime,D4J,44.42346167564392
SampleTBar,runtime,D4J,59.90105700492859
SampleTBar,runtime,D4J,50.664142370224
SampleTBar,runtime,D4J,13.691592693328857
SampleTBar,runtime,D4J,84.53618097305298
SampleTBar,runtime,D4J,28.752016067504883
SampleTBar,runtime,D4J,42.35935878753662
SampleTBar,runtime,D4J,42.42053174972534
SampleTBar,runtime,D4J,42.83150911331177
SampleTBar,runtime,D4J,1170.2056260108948
SampleTBar,runtime,D4J,116.10839939117432
SampleTBar,runtime,D4J,261.9174258708954
SampleTBar,runtime,D4J,1328.7291576862335
SampleTBar,runtime,D4J,1314.0869772434235
SampleTBar,runtime,D4J,361.38470935821533
SampleTBar,runtime,D4J,1094.1357595920563
SampleTBar,runtime,D4J,1593.1115310192108
SampleTBar,runtime,D4J,2343.7698109149933
SampleTBar,runtime,D4J,2495.081514120102
SampleTBar,runtime,D4J,227.23450016975403
SampleTBar,runtime,D4J,42.46356558799744
SampleTBar,runtime,D4J,120.66193389892578
SampleTBar,runtime,D4J,1284.1304109096527
SampleTBar,runtime,D4J,91.85838913917542
SampleTBar,runtime,D4J,30.087029933929443
SampleTBar,runtime,D4J,14.761629819869995
SampleTBar,runtime,D4J,70.27080965042114
SampleTBar,runtime,D4J,40.733887672424316
SampleTBar,runtime,D4J,70.72335958480835
SampleTBar,runtime,D4J,1396.9872252941132
SampleTBar,runtime,D4J,67.26192712783813
SampleTBar,runtime,D4J,73.07529926300049
SampleTBar,runtime,D4J,144.1327805519104
SampleTBar,runtime,D4J,14.3739173412323
SampleTBar,runtime,D4J,709.6173329353333
SampleTBar,runtime,D4J,41.40935754776001
SampleTBar,runtime,D4J,12.21111249923706
SampleTBar,runtime,D4J,12.942328691482544
SampleTBar,runtime,D4J,260.6704032421112
SampleTBar,runtime,D4J,106.2480058670044
SampleTBar,runtime,D4J,21.73207926750183
SampleTBar,runtime,D4J,2266.574221611023
SampleTBar,runtime,D4J,1459.1648817062378
SampleTBar,runtime,D4J,1113.3967926502228
SampleTBar,runtime,D4J,2162.8359863758087
SampleTBar,runtime,D4J,457.1315162181854
SampleTBar,runtime,D4J,41.17803072929382
SampleTBar,runtime,D4J,106.95421504974365
SampleTBar,runtime,D4J,332.1745812892914
SampleTBar,runtime,D4J,45.6007297039032
SampleTBar,runtime,D4J,144.67668890953064
SampleTBar,runtime,D4J,41.022348165512085
SampleTBar,runtime,D4J,28.12416124343872
SampleTBar,runtime,D4J,2339.933183193207
SampleTBar,runtime,D4J,45.275474309921265
SampleTBar,runtime,D4J,115.77777242660522
SampleTBar,runtime,D4J,161.35436010360718
SampleTBar,runtime,D4J,29.75886106491089
SampleTBar,runtime,D4J,210.67610335350037
SampleTBar,runtime,D4J,14.41419005393982
SampleTBar,runtime,D4J,480.3946433067322
SampleTBar,runtime,D4J,228.7540099620819
SampleTBar,runtime,D4J,86.50674796104431
SampleTBar,runtime,D4J,13.995478868484497
SampleTBar,runtime,D4J,13.927089214324951
SampleTBar,runtime,D4J,103.81490421295166
SampleTBar,runtime,D4J,24.573442220687866
SampleTBar,runtime,D4J,526.9255216121674
SampleTBar,runtime,D4J,41.44915199279785
SampleTBar,runtime,D4J,345.4367763996124
SampleTBar,runtime,D4J,16.506396293640137
SampleTBar,runtime,D4J,152.37915110588074
SampleTBar,runtime,D4J,475.521226644516
SampleTBar,runtime,D4J,575.6910417079926
SampleTBar,runtime,D4J,43.46335220336914
SampleTBar,runtime,D4J,337.81855869293213
SampleTBar,runtime,D4J,59.014044523239136
SampleTBar,runtime,D4J,19.98307204246521
SampleTBar,runtime,D4J,60.1922767162323
SampleTBar,runtime,D4J,91.24379515647888
SampleTBar,runtime,D4J,28.34182858467102
SampleTBar,runtime,D4J,72.66426706314087
SampleTBar,runtime,D4J,181.76404857635498
SampleTBar,runtime,D4J,189.44604206085205
SampleTBar,runtime,D4J,139.96841049194336
SampleTBar,runtime,D4J,22.457595109939575
SampleTBar,runtime,D4J,717.43035197258
SampleTBar,runtime,D4J,40.08270883560181
SampleTBar,runtime,D4J,236.45185494422913
SampleTBar,runtime,D4J,15.668916940689087
SampleTBar,runtime,D4J,233.0326282978058
SampleTBar,runtime,D4J,44.12132406234741
SampleTBar,runtime,D4J,22.60096502304077
SampleTBar,runtime,D4J,277.2012300491333
SampleTBar,runtime,D4J,314.8909537792206
SampleTBar,runtime,D4J,117.22387766838074
SampleTBar,runtime,D4J,325.4887144565582
SampleTBar,runtime,D4J,599.4486048221588
SampleTBar,runtime,D4J,7.1635401600718875
SampleTBar,runtime,D4J,219.53450393676758
SampleTBar,runtime,D4J,2799.1334381103516
SampleTBar,runtime,D4J,247.52618956565857
SampleTBar,runtime,D4J,371.14020824432373
SampleTBar,runtime,D4J,256.7689154148102
SampleTBar,runtime,D4J,295.3440787792206
SampleTBar,runtime,D4J,393.27894282341003
SampleTBar,runtime,D4J,14.428389310836792
SampleTBar,runtime,D4J,517.718207359314
SampleTBar,runtime,D4J,28.7110915184021
SampleTBar,runtime,D4J,129.78071069717407
SampleTBar,runtime,D4J,2833.9018239974976
SampleTBar,runtime,D4J,44.859139919281006
SampleTBar,runtime,D4J,27.101826667785645
SampleTBar,runtime,D4J,12.026497602462769
SampleTBar,runtime,D4J,364.22813987731934
SampleTBar,runtime,D4J,46.00700259208679
SampleTBar,runtime,D4J,189.3959572315216
SampleTBar,runtime,D4J,13.091861724853516
SampleTBar,runtime,D4J,62.38172364234924
SampleTBar,runtime,D4J,1723.9226803779602
SampleTBar,runtime,D4J,168.5930736064911
SampleTBar,runtime,D4J,60.8632333278656
SampleTBar,runtime,D4J,530.394773721695
SampleTBar,runtime,D4J,1347.3004207611084
SampleTBar,runtime,D4J,15.159725189208984
SampleTBar,runtime,D4J,210.30067420005798
SampleTBar,runtime,D4J,28.897002458572388
SampleTBar,runtime,D4J,3977.1790058612823
SampleTBar,runtime,D4J,1462.3164329528809
SampleTBar,runtime,D4J,73.7001006603241
SampleTBar,runtime,D4J,66.96507930755615
SampleTBar,runtime,D4J,74.555251121521
SampleTBar,runtime,D4J,1607.0037591457367
SampleTBar,runtime,D4J,25.318158388137817
SampleTBar,runtime,D4J,74.04632663726807
SampleTBar,runtime,D4J,14.508331298828125
SampleTBar,runtime,D4J,42.97226357460022
SampleTBar,runtime,D4J,37.40384006500244
SampleTBar,runtime,D4J,475.6154360771179
SampleTBar,runtime,D4J,572.378317117691
SampleTBar,runtime,D4J,85.31872820854187
SampleTBar,runtime,D4J,317.09776735305786
SampleTBar,runtime,D4J,14.997081518173218
SampleTBar,runtime,D4J,27.570950508117676
SampleTBar,runtime,D4J,439.54940152168274
SampleTBar,runtime,D4J,43.930209159851074
SampleTBar,runtime,D4J,14.088271856307983
SampleTBar,runtime,D4J,110.97916793823242
SampleTBar,runtime,D4J,741.5837666988373
SampleTBar,runtime,D4J,93.5059494972229
SampleTBar,runtime,D4J,41.564170122146606
SampleTBar,runtime,D4J,883.218955039978
SampleTBar,runtime,D4J,49.16824293136597
SampleTBar,runtime,D4J,2404.3044674396515
SampleTBar,runtime,D4J,251.85985350608826
SampleTBar,runtime,D4J,24.881603717803955
SampleTBar,runtime,D4J,528.1663432121277
SampleTBar,runtime,D4J,1129.3408539295197
SampleTBar,runtime,D4J,23.79200506210327
SampleTBar,runtime,D4J,544.0606408119202
SampleTBar,runtime,D4J,39.897838830947876
SampleTBar,runtime,D4J,144.91243863105774
SampleTBar,runtime,D4J,12.214406490325928
SampleTBar,runtime,D4J,13.872800827026367
SampleTBar,runtime,D4J,12.631263256072998
SampleTBar,runtime,D4J,124.31281757354736
SampleTBar,runtime,D4J,2464.1631321907043
SampleTBar,runtime,D4J,7.1635401600718875
SampleTBar,runtime,D4J,875.158289194107
SampleTBar,runtime,D4J,7.1635401600718875
SampleTBar,runtime,D4J,662.9064354896545
SampleTBar,runtime,D4J,242.57279205322266
SampleTBar,runtime,D4J,303.60134291648865
SampleTBar,runtime,D4J,1783.3988802433014
SampleTBar,runtime,D4J,17281.715383291245
SampleTBar,runtime,D4J,1401.7778029441833
SampleTBar,runtime,D4J,367.14315962791443
SampleTBar,runtime,D4J,24.17435884475708
SampleTBar,runtime,D4J,571.1817274093628
SampleTBar,runtime,D4J,43.237356424331665
SampleTBar,runtime,D4J,14.1310715675354
SampleTBar,runtime,D4J,15.164278984069824
SampleTBar,runtime,D4J,15.817700800359436
SampleTBar,runtime,D4J,54.72429537773132
SampleTBar,runtime,D4J,86.12634086608887
SampleTBar,runtime,D4J,28.719990253448486
SampleTBar,runtime,D4J,176.1436095237732
SampleTBar,runtime,D4J,347.0395710468292
SampleTBar,runtime,D4J,42.7427077293396
SampleTBar,runtime,D4J,44.914777517318726
SampleTBar,runtime,D4J,27.142834663391113
SampleTBar,runtime,D4J,12858.496844530106
SampleTBar,runtime,D4J,44.789101123809814
SampleTBar,runtime,D4J,21.365292072296143
SampleTBar,runtime,D4J,274.82163429260254
SampleTBar,runtime,D4J,156.22136783599854
SampleTBar,runtime,D4J,42.955090045928955
SampleTBar,runtime,D4J,124.0228168964386
SampleTBar,runtime,D4J,494.74401211738586
SampleTBar,runtime,D4J,12.496126890182495
SampleTBar,runtime,D4J,263.48474502563477
SampleTBar,runtime,D4J,121.17750835418701
SampleTBar,runtime,D4J,450.618355512619
SampleTBar,runtime,D4J,46.67004203796387
SampleTBar,runtime,D4J,42.516069412231445
SampleTBar,runtime,D4J,13.182849645614624
SampleTBar,runtime,D4J,558.7587060928345
SampleTBar,runtime,D4J,11452.360630273819
SampleTBar,runtime,D4J,14.661790132522583
SampleTBar,runtime,D4J,557.6395792961121
SampleTBar,runtime,D4J,14.094839811325073
SampleTBar,runtime,D4J,242.83229279518127
SampleTBar,runtime,D4J,464.6567454338074
SampleTBar,runtime,D4J,2138.729813814163
SampleTBar,runtime,D4J,134.7074680328369
SampleTBar,runtime,D4J,91.2461211681366
SampleTBar,runtime,D4J,26.1145179271698
SampleTBar,runtime,D4J,213.1762945652008
SampleTBar,runtime,D4J,489.7899429798126
SampleTBar,runtime,D4J,2820.6533999443054
SampleTBar,runtime,D4J,389.76327109336853
SampleTBar,runtime,D4J,169.78668355941772
SampleTBar,runtime,D4J,1709.7013502120972
SampleTBar,runtime,D4J,28.33283305168152
SampleTBar,runtime,D4J,30.035895824432373
SampleTBar,runtime,D4J,30.237032175064087
SampleTBar,runtime,D4J,1399.0001409053802
SampleTBar,runtime,D4J,27.397674322128296
SampleTBar,runtime,D4J,43.32239770889282
SampleTBar,runtime,D4J,245.57735443115234
SampleTBar,runtime,D4J,409.329576253891
SampleTBar,runtime,D4J,200.35499167442322
SampleTBar,runtime,D4J,28.39191961288452
SampleTBar,runtime,D4J,164.31599950790405
SampleTBar,runtime,D4J,1390.0053985118866
SampleTBar,runtime,D4J,28.465370178222656
SampleTBar,runtime,D4J,84.67823028564453
SampleTBar,runtime,D4J,42.55265545845032
SampleTBar,runtime,D4J,56.83810544013977
SampleTBar,runtime,D4J,12.695863723754883
SampleTBar,runtime,D4J,1261.8796424865723
SampleTBar,runtime,D4J,14.684844017028809
SampleTBar,runtime,D4J,1731.0548222064972
SampleTBar,runtime,D4J,878.7939410209656
SampleTBar,runtime,D4J,198.61942100524902
SampleTBar,runtime,D4J,240.7260763645172
SampleTBar,runtime,D4J,94.3166491985321
SampleTBar,runtime,D4J,21.738567113876343
SampleTBar,runtime,D4J,566.3302667140961
SampleTBar,runtime,D4J,137.0174560546875
SampleTBar,runtime,D4J,43.45204544067383
SampleTBar,runtime,D4J,29.1988627910614
SampleTBar,runtime,D4J,133.73472476005554
SampleTBar,runtime,D4J,477.8897054195404
SampleTBar,runtime,D4J,107.72768545150757
SampleTBar,runtime,D4J,21.677516222000122
SampleTBar,runtime,D4J,420.1361095905304
SampleTBar,runtime,D4J,125.98100113868713
SampleTBar,runtime,D4J,242.9462833404541
SampleTBar,runtime,D4J,25.774288177490234
SampleTBar,runtime,D4J,199.3692057132721
SampleTBar,runtime,D4J,53.02477145195007
SampleTBar,runtime,D4J,639.2843251228333
SampleTBar,runtime,D4J,423.8998830318451
SampleTBar,runtime,D4J,13.980125665664673
SampleTBar,runtime,D4J,1101.0606694221497
SampleTBar,runtime,D4J,30.880508184432983
SampleTBar,runtime,D4J,925.8049011230469
SampleTBar,runtime,D4J,43.94173836708069
SampleTBar,runtime,D4J,174.007150888443
SampleTBar,runtime,D4J,261.5557932853699
SampleTBar,runtime,D4J,983.4115314483643
SampleTBar,runtime,D4J,849.1671154499054
SampleTBar,runtime,D4J,144.3408761024475
SampleTBar,runtime,D4J,42.29739165306091
SampleTBar,runtime,D4J,14.704110860824585
SampleTBar,runtime,D4J,126.00316429138184
SampleTBar,runtime,D4J,564.3839786052704
SampleTBar,runtime,D4J,53.87393403053284
SampleTBar,runtime,D4J,56.78302073478699
SampleTBar,runtime,D4J,66.1550133228302
SampleTBar,runtime,D4J,1295.3998956680298
SampleTBar,runtime,D4J,624.6550617218018
SampleTBar,runtime,D4J,2066.0421664714813
SampleTBar,runtime,D4J,424.78320956230164
SampleTBar,runtime,D4J,30.995489358901978
SampleTBar,runtime,D4J,16.020246028900146
SampleTBar,runtime,D4J,58.33784294128418
SampleTBar,runtime,D4J,248.78787112236023
SampleTBar,runtime,D4J,1536.6584017276764
SampleTBar,runtime,D4J,115.58595514297485
SampleTBar,runtime,D4J,428.4080584049225
SampleTBar,runtime,D4J,421.58888244628906
SampleTBar,runtime,D4J,30.47832417488098
SampleTBar,runtime,D4J,15.101569890975952
SampleTBar,runtime,D4J,30.843793153762817
SampleTBar,runtime,D4J,26.677017211914062
SampleTBar,runtime,D4J,32.37941932678223
SampleTBar,runtime,D4J,361.80191564559937
SampleTBar,runtime,D4J,1649.3939695358276
SampleTBar,runtime,D4J,517.555727481842
SampleTBar,runtime,D4J,47.331701040267944
SampleTBar,runtime,D4J,78.59510231018066
SampleTBar,runtime,D4J,338.2046151161194
SampleTBar,runtime,D4J,342.41922783851624
SampleTBar,runtime,D4J,1568.8322746753693
SampleTBar,runtime,D4J,652.252738237381
SampleTBar,runtime,D4J,1321.792370557785
SampleTBar,runtime,D4J,14.542911767959595
SampleTBar,runtime,D4J,446.9207818508148
SampleTBar,runtime,D4J,85.33887457847595
SampleTBar,runtime,D4J,28.00503969192505
SampleTBar,runtime,D4J,2372.4566247463226
SampleTBar,runtime,D4J,53.93586802482605
SampleTBar,runtime,D4J,147.3707845211029
SampleTBar,runtime,D4J,312.19800639152527
SampleTBar,runtime,D4J,1747.317132949829
SampleTBar,runtime,D4J,360.3870861530304
SampleTBar,runtime,D4J,218.8920557498932
SampleTBar,runtime,D4J,83.34866786003113
SampleTBar,runtime,D4J,333.5291018486023
SampleTBar,runtime,D4J,2003.2933330535889
SampleTBar,runtime,D4J,99.75920987129211
SampleTBar,runtime,D4J,492.33886981010437
SampleTBar,runtime,D4J,126.55716705322266
SampleTBar,runtime,D4J,426.01125955581665
SampleTBar,runtime,D4J,1213.8740079402924
SampleTBar,runtime,D4J,37.06587362289429
SampleTBar,runtime,D4J,74.07525110244751
SampleTBar,runtime,D4J,14.500726222991943
SampleTBar,runtime,D4J,241.97550129890442
SampleTBar,runtime,D4J,55.00298857688904
SampleTBar,runtime,D4J,28.237229585647583
SampleTBar,runtime,D4J,26.14100408554077
SampleTBar,runtime,D4J,77.33906149864197
SampleTBar,runtime,D4J,2490.6500532627106
SampleTBar,runtime,D4J,153.42436933517456
SampleTBar,runtime,D4J,544.6316945552826
SampleTBar,runtime,D4J,2870.168647289276
SampleTBar,runtime,D4J,3583.12144780159
SampleTBar,runtime,D4J,27.86328625679016
SampleTBar,runtime,D4J,388.9726321697235
SampleTBar,runtime,D4J,39.91909694671631
SampleTBar,runtime,D4J,14.697808980941772
SampleTBar,runtime,D4J,340.8954358100891
SampleTBar,runtime,D4J,98.47933721542358
SampleTBar,runtime,D4J,6979.987802505493
SampleTBar,runtime,D4J,29.575825214385986
SampleTBar,runtime,D4J,1027.005119085312
SampleTBar,runtime,D4J,103.83326411247253
SampleTBar,runtime,D4J,1044.96959233284
SampleTBar,runtime,D4J,303.77647709846497
SampleTBar,runtime,D4J,2409.473437309265
SampleTBar,runtime,D4J,164.06027555465698
SampleTBar,runtime,D4J,21.870575428009033
SampleTBar,runtime,D4J,91.6422507762909
SampleTBar,runtime,D4J,23.719985723495483
SampleTBar,runtime,D4J,14.72855830192566
SampleTBar,runtime,D4J,136.70914125442505
SampleTBar,runtime,D4J,38.528143882751465
SampleTBar,runtime,D4J,62.151859760284424
SampleTBar,runtime,D4J,1845.7953300476074
SampleTBar,runtime,D4J,43.374096155166626
SampleTBar,runtime,D4J,109.52115726470947
SampleTBar,runtime,D4J,279.28846979141235
SampleTBar,runtime,D4J,87.76174783706665
SampleTBar,runtime,D4J,109.79965353012085
SampleTBar,runtime,D4J,832.3719606399536
SampleTBar,runtime,D4J,12.614852666854858
SampleTBar,runtime,D4J,48.26092076301575
SampleTBar,runtime,D4J,1011.5650131702423
SampleTBar,runtime,D4J,213.81433749198914
SampleTBar,runtime,D4J,268.52756810188293
SampleTBar,runtime,D4J,2880.391726732254
SampleTBar,runtime,D4J,40.482736349105835
SampleTBar,runtime,D4J,11.398868560791016
SampleTBar,runtime,D4J,2300.6021552085876
SampleTBar,runtime,D4J,622.8344628810883
SampleTBar,runtime,D4J,119.77631092071533
SampleTBar,runtime,D4J,26.151588439941406
SampleTBar,runtime,D4J,7.1635401600718875
SampleTBar,runtime,D4J,392.2158944606781
SampleTBar,runtime,D4J,3056.972816467285
SampleTBar,runtime,D4J,12.770704984664917
SampleTBar,runtime,D4J,43.194366455078125
SampleTBar,runtime,D4J,64.06771564483643
SampleTBar,runtime,D4J,14.446360111236572
SampleTBar,runtime,D4J,2788.9677636623383
SampleTBar,runtime,D4J,105.48786067962646
SampleTBar,runtime,D4J,1768.7910244464874
SampleTBar,runtime,D4J,20.735262393951416
SampleTBar,runtime,D4J,28.24280548095703
SampleTBar,runtime,D4J,2192.404017686844
SampleTBar,runtime,D4J,980.9923918247223
SampleTBar,runtime,D4J,37.028254985809326
SampleTBar,runtime,D4J,27.92955732345581
SampleTBar,runtime,D4J,226.04130029678345
SampleTBar,runtime,D4J,22.308321280575097
SampleTBar,runtime,D4J,63.07465863227844
SampleTBar,runtime,D4J,115.36294388771057
SampleTBar,runtime,D4J,106.51284694671631
SampleTBar,runtime,D4J,42.06884407997131
SampleTBar,runtime,D4J,25.009485721588135
SampleTBar,runtime,D4J,25.503760814666748
SampleTBar,runtime,D4J,926.4931495189667
SampleTBar,runtime,D4J,130.3215355873108
SampleTBar,runtime,D4J,190.6697015762329
SampleTBar,runtime,D4J,401.3565983772278
SampleTBar,runtime,D4J,77.85069489479065
SampleTBar,runtime,D4J,43.9928457736969
SampleTBar,runtime,D4J,276.2949469089508
SampleTBar,runtime,D4J,28.99341630935669
SampleTBar,runtime,D4J,13.802362442016602
SampleTBar,runtime,D4J,3268.193932533264
SampleTBar,runtime,D4J,3315.0346715450287
SampleTBar,runtime,D4J,30.500654935836792
SampleTBar,runtime,D4J,127.15139055252075
SampleTBar,runtime,D4J,246.3901493549347
SampleTBar,runtime,D4J,13.935179233551025
SampleTBar,runtime,D4J,2611.3261601924896
SampleTBar,runtime,D4J,33.95520734786987
SampleTBar,runtime,D4J,171.06241941452026
SampleTBar,runtime,D4J,71.52804374694824
SampleTBar,runtime,D4J,16.33518123626709
SampleTBar,runtime,D4J,91.97927856445312
SampleTBar,runtime,D4J,34.17063570022583
SampleTBar,runtime,D4J,155.23265624046326
SampleTBar,runtime,D4J,3473.342864513397
SampleTBar,runtime,D4J,1328.989305973053
SampleTBar,runtime,D4J,1517.746223449707
SampleTBar,runtime,D4J,133.9827754497528
SampleTBar,runtime,D4J,1000.6663489341736
SampleTBar,runtime,D4J,117.02536678314209
SampleTBar,runtime,D4J,44.84990453720093
SampleTBar,runtime,D4J,503.21894431114197
SampleTBar,runtime,D4J,43.956077098846436
SampleTBar,runtime,D4J,531.3548285961151
SampleTBar,runtime,D4J,200.5817437171936
SampleTBar,runtime,D4J,1884.4630625247955
SampleTBar,runtime,D4J,4015.0515570640564
SampleTBar,runtime,D4J,674.7880494594574
SampleTBar,runtime,D4J,174.11701846122742
SampleTBar,runtime,D4J,3150.4362037181854
SampleTBar,runtime,D4J,21.12482500076294
SampleTBar,runtime,D4J,217.8713903427124
SampleTBar,runtime,D4J,72.64196944236755
SampleTBar,runtime,D4J,81.75162100791931
SampleTBar,runtime,D4J,689.2412362098694
SampleTBar,runtime,D4J,1490.1583487987518
SampleTBar,runtime,D4J,3180.723630428314
SampleTBar,runtime,D4J,12.399240970611572
SampleTBar,runtime,D4J,7.1635401600718875
SampleTBar,runtime,D4J,133306.1584546566
SampleTBar,runtime,D4J,76.27322793006897
SampleTBar,runtime,D4J,23.680964946746826
SampleTBar,runtime,D4J,16.4191472530365
SampleTBar,runtime,D4J,11.49062048021566
SampleTBar,runtime,D4J,217.92567205429077
SampleTBar,runtime,D4J,719.7992787361145
SampleTBar,runtime,D4J,55.57390832901001
SampleTBar,runtime,D4J,64.51707696914673
SampleTBar,runtime,D4J,21.900898694992065
SampleTBar,runtime,D4J,13.414918184280396
SampleTBar,runtime,D4J,12.424944400787354
SampleTBar,runtime,D4J,20.137595176696777
SampleTBar,runtime,D4J,89.15042686462402
SampleTBar,runtime,D4J,360.7901668548584
SampleTBar,runtime,D4J,28.527132987976074
SampleTBar,runtime,D4J,14.404314517974854
SampleTBar,runtime,D4J,1433.5377073287964
SampleTBar,runtime,D4J,51.55523657798767
SampleTBar,runtime,D4J,7.1635401600718875
SampleTBar,runtime,D4J,338.2522029876709
SampleTBar,runtime,D4J,107.06537222862244
SampleTBar,runtime,D4J,533.992915391922
SampleTBar,runtime,D4J,240.54324913024902
SampleTBar,runtime,D4J,148.0947961807251
SampleTBar,runtime,D4J,1244.701411485672
SampleTBar,runtime,D4J,102.41078352928162
SampleTBar,runtime,D4J,413.49541330337524
SampleTBar,runtime,D4J,2335.519207239151
SampleTBar,runtime,D4J,976.3973455429077
SampleTBar,runtime,D4J,170.8731393814087
SampleTBar,runtime,D4J,385.7830681726522
SampleTBar,runtime,D4J,621.8056151866913
SampleTBar,runtime,D4J,126.57864594459534
SampleTBar,runtime,D4J,15.280960083007812
SampleTBar,runtime,D4J,113.21830606460571
SampleTBar,runtime,D4J,63.69632267951965
SampleTBar,runtime,D4J,2433.4766805171967
SampleTBar,runtime,D4J,13.470759391784668
SampleTBar,runtime,D4J,85.98655652999878
SampleTBar,runtime,D4J,145.71226358413696
SampleTBar,runtime,D4J,125.51992845535278
SampleTBar,runtime,D4J,30.399928331375122
SampleTBar,runtime,D4J,60.622151374816895
SampleTBar,runtime,D4J,56.390608072280884
SampleTBar,runtime,D4J,43.2203631401062
SampleTBar,runtime,D4J,3107.4833722114563
SampleTBar,runtime,D4J,2197.8755066394806
SampleTBar,runtime,D4J,79.94675803184509
SampleTBar,runtime,D4J,259.4105305671692
SampleTBar,runtime,D4J,158.72219896316528
SampleTBar,runtime,D4J,64.77242994308472
SampleTBar,runtime,D4J,130.77651858329773
SampleTBar,runtime,D4J,77.95722103118896
SampleTBar,runtime,D4J,54.35845160484314
SampleTBar,runtime,D4J,544.6734199523926
SampleTBar,runtime,D4J,13.404003858566284
SampleTBar,runtime,D4J,399.02685260772705
SampleTBar,runtime,D4J,33.11918640136719
SampleTBar,runtime,D4J,538.3875381946564
SampleTBar,runtime,D4J,1274.9990365505219
SampleTBar,runtime,D4J,189.15157866477966
